0.2 0.0 0.0
1.0 0.0 0.0
1.0 0.5 0.33
0.98 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.5
0.35 0.0 0.8
1.0 0.67 0.33
0.0 0.25 0.0
0.25 0.0 0.75
1.0 0.0 0.0
0.35 0.65 0.0
0.0 0.0 0.83
0.0 0.0 0.95
0.67 0.58 0.0
0.95 0.0 0.35
0.0 0.0 0.4
0.0 0.0 0.0
0.75 1.0 0.0
0.75 0.0 0.25
0.75 0.65 0.0
1.0 0.0 0.0
0.95 0.0 0.05
0.85 0.2 0.6
0.0 0.85 0.0
0.95 0.0 0.0
0.85 0.35 0.15
0.0 0.0 0.83
0.0 0.05 0.85
1.0 0.0 0.0
0.25 0.0 0.0
0.67 0.83 0.0
0.0 0.0 0.98
0.05 0.95 0.0
0.0 0.0 0.95
0.3 0.05 0.85
0.87 0.03 0.1
0.17 0.08 0.63
0.0 0.0 0.33
0.35 0.65 0.0
0.35 0.65 0.45
0.0 0.0 0.85
0.65 0.35 0.0
1.0 0.0 0.0
0.75 0.25 0.0
0.5 0.3 0.4
0.0 0.0 0.75
0.95 0.05 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.75 0.0
0.0 0.35 0.7
0.45 0.15 0.75
0.95 0.05 0.0
0.15 0.6 0.0
0.0 0.0 0.75
0.6 0.0 0.0
0.85 0.2 0.0
0.75 0.25 0.0
0.4 0.2 0.0
0.95 0.05 0.0
0.98 0.0 0.0
0.97 0.03 0.0
0.0 0.3 0.0
0.0 0.0 0.8
0.4 0.0 0.0
0.95 0.4 0.0
0.0 0.0 0.5
0.85 0.45 0.05
0.05 0.95 0.05
0.0 0.05 0.95
0.35 0.65 0.2
0.85 0.2 0.0
0.3 0.0 1.0
0.85 0.0 0.0
0.75 0.95 0.0
1.0 0.0 0.4
1.0 0.0 0.3
0.79 0.21 0.0
0.35 0.75 0.05
0.95 0.05 0.75
0.3 0.0 0.7
1.0 0.0 0.0
0.85 0.15 0.0
0.95 0.05 0.0
0.4 0.0 0.0
0.85 0.35 0.05
0.75 0.25 1.0
0.85 0.1 0.0
0.0 0.0 0.85
0.7 0.6 0.0
0.85 0.0 0.65
0.85 0.65 0.05
0.0 0.25 0.75
0.95 0.05 0.0
0.85 0.0 0.0
0.0 0.0 0.33
0.65 0.35 0.0
1.0 0.8 0.6
0.0 0.0 0.0
0.35 0.85 0.0
0.0 0.0 0.3
0.75 0.0 0.6
0.25 0.0 0.65
0.0 0.0 0.67
0.85 0.15 0.0
0.0 0.0 0.0
0.0 0.0 1.0
0.0 0.7 0.1
0.0 0.9 0.6
0.0 0.0 0.5
0.2 0.1 0.7
0.95 0.0 0.0
0.45 0.0 0.7
0.95 0.0 0.0
0.0 0.67 0.0
0.85 0.75 0.0
0.35 0.15 0.65
0.85 0.0 0.0
0.98 0.0 0.02
0.0 0.0 0.83
0.98 0.02 0.0
0.95 0.0 0.4
0.98 0.0 0.03
0.0 0.0 0.25
0.25 0.75 0.0
1.0 0.0 0.25
0.0 0.0 0.75
0.25 0.75 0.0
0.0 0.0 0.65
0.05 0.95 0.0
0.86 0.27 0.48
0.87 0.0 0.0
0.85 0.0 0.0
0.8 0.0 0.0
0.0 0.0 0.0
0.9 0.8 0.0
0.35 0.75 0.0
0.85 0.0 0.45
0.86 0.53 0.14
0.95 0.85 0.05
0.35 0.0 0.65
0.85 0.0 0.0
0.0 0.37 0.0
0.0 0.0 0.65
0.0 0.25 0.75
0.0 0.0 0.0
0.25 0.0 0.75
0.0 0.0 0.0
0.88 0.04 0.0
0.0 0.5 0.0
1.0 0.67 0.83
0.67 0.43 0.0
0.95 0.0 0.05
0.85 0.0 0.0
0.35 0.65 0.05
0.85 0.0 0.0
0.85 0.05 0.0
0.75 0.0 0.0
0.2 0.0 0.0
1.0 0.0 0.0
0.89 0.43 0.07
0.97 0.38 0.0
0.0 0.0 0.75
0.75 0.4 0.0
0.75 0.0 0.0
0.25 0.0 0.75
0.75 0.25 0.0
0.95 0.05 0.0
0.1 0.1 0.0
1.0 0.0 0.5
0.85 0.4 0.0
0.99 0.34 0.0
1.0 0.0 0.0
0.05 0.0 0.7
1.0 0.25 0.0
0.0 0.25 0.0
0.75 0.25 0.25
0.35 0.65 0.0
0.75 0.85 0.0
0.85 0.35 0.2
0.85 0.0 0.0
0.75 0.25 0.0
0.0 0.0 0.85
0.0 0.0 0.45
0.85 0.0 0.45
0.85 0.0 0.0
0.0 0.0 0.85
0.65 0.0 0.0
0.85 0.0 0.15
0.0 0.72 0.93
0.0 0.4 0.0
0.0 0.0 0.85
0.0 0.0 0.85
1.0 0.8 0.0
0.0 0.0 0.75
0.95 0.35 0.75
0.1 0.9 0.0
0.85 0.35 0.4
0.9 0.2 0.0
0.87 0.69 0.0
0.0 0.0 0.0
0.98 0.57 0.0
0.85 0.05 0.0
0.95 0.25 0.0
0.8 0.2 0.0
0.7 1.0 0.0
0.95 0.85 0.0
0.6 0.9 0.0
0.95 0.0 0.3
0.85 0.75 0.0
1.0 0.0 0.0
0.9 0.05 0.6
0.95 0.2 0.3
0.25 0.65 0.1
1.0 0.33 0.0
0.0 0.0 0.2
0.92 0.0 0.67
0.85 0.0 0.65
0.76 0.0 0.0
0.95 0.85 0.0
0.1 0.8 0.1
0.0 0.0 0.85
0.85 0.0 0.0
0.35 0.45 0.2
0.5 0.9 0.0
0.95 0.25 0.65
0.8 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.5
0.25 0.49 0.0
0.45 0.2 0.35
0.95 0.85 0.0
0.85 0.2 0.0
0.0 0.0 0.0
0.0 1.0 0.0
0.8 0.5 0.0
0.0 0.2 0.8
0.85 0.0 0.0
0.0 0.75 0.0
0.83 0.0 0.0
0.85 0.0 0.15
1.0 0.0 0.0
0.0 0.0 0.0
0.85 0.2 0.15
1.0 0.9 0.0
0.0 0.35 0.65
0.5 0.8 0.2
0.83 0.0 0.17
0.85 0.0 0.15
0.0 0.0 0.0
0.95 0.0 0.0
0.85 0.0 0.7
0.75 0.0 0.8
0.0 0.0 0.85
0.0 0.0 0.0
0.85 0.1 0.0
0.85 0.3 0.4
0.65 0.85 0.15
0.73 0.0 0.0
0.85 0.6 0.0
0.45 0.0 0.0
0.0 0.0 0.25
0.25 0.0 0.75
0.0 0.0 0.5
0.0 0.0 0.95
0.25 0.15 0.6
0.0 0.0 0.85
0.0 0.9 0.0
0.0 0.0 0.9
0.85 0.0 0.75
0.98 0.02 0.0
0.95 0.65 0.05
0.5 0.3 0.0
1.0 0.0 0.0
0.85 0.35 0.0
0.86 0.0 0.72
0.0 0.0 0.98
1.0 0.3 0.25
0.3 0.8 0.0
0.0 0.0 0.95
0.0 0.0 0.38
0.25 0.75 0.0
0.5 1.0 0.0
0.55 1.0 0.0
0.85 0.3 0.15
0.0 0.0 0.3
0.0 0.7 0.3
1.0 0.0 0.0
1.0 0.25 0.0
0.0 0.0 0.0
0.83 0.0 0.0
0.85 0.75 0.05
0.95 0.0 0.0
0.0 0.25 0.0
0.55 0.05 0.0
0.0 0.0 1.0
0.35 0.0 0.65
0.8 0.65 0.0
0.25 0.33 0.42
0.85 0.3 0.0
0.0 0.0 0.0
0.0 0.0 0.86
0.83 0.17 0.0
0.75 0.0 0.25
0.35 0.0 0.0
0.0 0.0 0.8
0.65 0.35 0.05
0.95 0.8 0.0
0.95 0.05 0.0
1.0 0.25 0.0
0.64 0.42 0.0
0.95 0.0 0.0
0.57 0.0 0.0
0.95 0.0 0.0
0.95 0.45 0.1
0.0 0.0 0.25
0.0 0.05 0.0
0.98 0.75 0.0
0.0 0.0 0.8
1.0 0.0 0.0
0.3 0.0 0.0
0.0 0.0 1.0
0.0 0.0 0.25
0.75 0.95 0.0
